model date.run aoa L D Mp Cl Cd Cm Re svl A rho v
UnspreadWinglessUp 20090523BA -1.000000e+01 -4.542277e-02 2.252871e-02 1.934759e-03 -9.349364e-02 4.637081e-02 2.731353e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BA -5.000000e+00 -2.691505e-02 1.696763e-02 1.502912e-03 -5.539922e-02 3.492445e-02 2.121703e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BA 0.000000e+00 -1.073666e-02 1.009720e-02 1.247379e-03 -2.209926e-02 2.078306e-02 1.760960e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BA 5.000000e+00 -9.120999e-04 9.236426e-03 1.186136e-03 -1.877374e-03 1.901133e-02 1.674501e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BA 1.000000e+01 1.376502e-02 1.307860e-02 1.109040e-03 2.833253e-02 2.691967e-02 1.565662e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BA 1.500000e+01 2.698213e-02 1.470009e-02 9.589117e-04 5.553729e-02 3.025719e-02 1.353722e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BA 2.000000e+01 4.805494e-02 2.552421e-02 6.942928e-04 9.891144e-02 5.253646e-02 9.801523e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BA 2.500000e+01 6.577476e-02 3.563966e-02 3.668595e-04 1.353841e-01 7.335708e-02 5.179057e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BA 3.000000e+01 8.715105e-02 5.441390e-02 -2.191420e-04 1.793829e-01 1.120001e-01 -3.093688e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BB -1.500000e+01 -6.313722e-02 2.995917e-02 2.479528e-03 -1.299553e-01 6.166492e-02 3.500419e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BB -1.000000e+01 -4.582988e-02 2.223884e-02 1.938732e-03 -9.433159e-02 4.577418e-02 2.736962e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BB -5.000000e+00 -2.717301e-02 1.655304e-02 1.506308e-03 -5.593018e-02 3.407110e-02 2.126496e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BB 0.000000e+00 -1.098409e-02 1.000496e-02 1.247948e-03 -2.260853e-02 2.059321e-02 1.761762e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BB 5.000000e+00 -1.048943e-03 9.161044e-03 1.189647e-03 -2.159038e-03 1.885617e-02 1.679457e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BB 1.000000e+01 1.363586e-02 1.296403e-02 1.115818e-03 2.806668e-02 2.668385e-02 1.575230e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BB 1.500000e+01 2.666673e-02 1.449965e-02 9.667288e-04 5.488811e-02 2.984461e-02 1.364758e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BB 2.000000e+01 4.793527e-02 2.557271e-02 6.987094e-04 9.866512e-02 5.263629e-02 9.863875e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BB 2.500000e+01 6.562045e-02 3.558837e-02 3.672602e-04 1.350665e-01 7.325149e-02 5.184714e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BB 3.000000e+01 8.698222e-02 5.435561e-02 -2.227248e-04 1.790354e-01 1.118801e-01 -3.144268e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BC -1.500000e+01 -6.324151e-02 2.930631e-02 2.484842e-03 -1.301699e-01 6.032114e-02 3.507920e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BC -1.000000e+01 -4.562607e-02 2.173981e-02 1.934146e-03 -9.391208e-02 4.474703e-02 2.730487e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BC -5.000000e+00 -2.715204e-02 1.634738e-02 1.509270e-03 -5.588701e-02 3.364780e-02 2.130678e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BC 0.000000e+00 -1.092528e-02 9.965092e-03 1.246747e-03 -2.248750e-02 2.051114e-02 1.760068e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BC 5.000000e+00 -1.044603e-03 8.890143e-03 1.188994e-03 -2.150106e-03 1.829857e-02 1.678535e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BC 1.000000e+01 1.358149e-02 1.295233e-02 1.116738e-03 2.795477e-02 2.665977e-02 1.576531e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BC 1.500000e+01 2.664167e-02 1.441668e-02 9.608683e-04 5.483652e-02 2.967384e-02 1.356484e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BC 2.000000e+01 4.772805e-02 2.538288e-02 6.968972e-04 9.823859e-02 5.224556e-02 9.838290e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BC 2.500000e+01 6.543559e-02 3.549797e-02 3.662844e-04 1.346860e-01 7.306543e-02 5.170938e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BC 3.000000e+01 8.679133e-02 5.418508e-02 -2.261287e-04 1.786425e-01 1.115291e-01 -3.192321e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BD -1.500000e+01 -6.355402e-02 2.928009e-02 2.480224e-03 -1.308132e-01 6.026718e-02 3.501401e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BD -1.000000e+01 -4.554076e-02 2.185091e-02 1.934855e-03 -9.373649e-02 4.497571e-02 2.731488e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BD -5.000000e+00 -2.716314e-02 1.650818e-02 1.509751e-03 -5.590986e-02 3.397877e-02 2.131357e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BD 0.000000e+00 -1.071062e-02 1.016808e-02 1.244056e-03 -2.204566e-02 2.092896e-02 1.756269e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BD 5.000000e+00 -8.446326e-04 9.097360e-03 1.185180e-03 -1.738506e-03 1.872509e-02 1.673152e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BD 1.000000e+01 1.335685e-02 1.287127e-02 1.115046e-03 2.749240e-02 2.649292e-02 1.574141e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BD 1.500000e+01 2.680880e-02 1.459836e-02 9.638598e-04 5.518052e-02 3.004779e-02 1.360707e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BD 2.000000e+01 4.794184e-02 2.553374e-02 7.015335e-04 9.867865e-02 5.255607e-02 9.903743e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BD 2.500000e+01 6.557143e-02 3.551955e-02 3.648775e-04 1.349656e-01 7.310985e-02 5.151077e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BD 3.000000e+01 8.703123e-02 5.440147e-02 -2.185110e-04 1.791363e-01 1.119745e-01 -3.084780e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BE -1.500000e+01 -6.353253e-02 2.881762e-02 2.476465e-03 -1.307689e-01 5.931527e-02 3.496095e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BE -1.000000e+01 -4.553385e-02 2.209641e-02 1.939223e-03 -9.372227e-02 4.548101e-02 2.737654e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BE -5.000000e+00 -2.694999e-02 1.653444e-02 1.506855e-03 -5.547114e-02 3.403282e-02 2.127269e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BE 0.000000e+00 -1.061795e-02 1.009000e-02 1.242811e-03 -2.185491e-02 2.076823e-02 1.754511e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BE 5.000000e+00 -7.322570e-04 9.266090e-03 1.183244e-03 -1.507204e-03 1.907238e-02 1.670419e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BE 1.000000e+01 1.327291e-02 1.272411e-02 1.110910e-03 2.731962e-02 2.619003e-02 1.568302e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BE 1.500000e+01 2.690649e-02 1.474220e-02 9.647413e-04 5.538161e-02 3.034385e-02 1.361952e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BE 2.000000e+01 4.808892e-02 2.570099e-02 6.990100e-04 9.898137e-02 5.290031e-02 9.868118e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BE 2.500000e+01 6.580976e-02 3.580857e-02 3.655465e-04 1.354561e-01 7.370475e-02 5.160522e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessUp 20090523BE 3.000000e+01 8.706890e-02 5.447746e-02 -2.219450e-04 1.792138e-01 1.121309e-01 -3.133258e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CA -1.500000e+01 -3.042307e-02 2.260904e-02 -1.286839e-05 -6.261977e-02 4.653617e-02 -1.816666e-04 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CA -1.000000e+01 -1.359482e-02 1.714543e-02 -2.805557e-04 -2.798220e-02 3.529043e-02 -3.960683e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CA -5.000000e+00 7.191090e-04 1.448694e-02 -3.276688e-04 1.480141e-03 2.981845e-02 -4.625791e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CA 0.000000e+00 1.121561e-02 1.106769e-02 -3.548376e-04 2.308507e-02 2.278062e-02 -5.009341e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CA 5.000000e+00 2.586459e-02 1.758452e-02 -6.700275e-04 5.323705e-02 3.619421e-02 -9.458963e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CA 1.000000e+01 4.332436e-02 1.915787e-02 -1.031392e-03 8.917449e-02 3.943262e-02 -1.456044e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CA 1.500000e+01 6.503173e-02 2.981988e-02 -1.549653e-03 1.338547e-01 6.137823e-02 -2.187688e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CA 2.000000e+01 9.086331e-02 4.687121e-02 -2.229849e-03 1.870239e-01 9.647497e-02 -3.147940e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CA 2.500000e+01 1.174382e-01 6.616858e-02 -2.980430e-03 2.417230e-01 1.361947e-01 -4.207555e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CA 3.000000e+01 1.404207e-01 9.026084e-02 -3.821157e-03 2.890278e-01 1.857838e-01 -5.394433e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CB -1.500000e+01 -3.058969e-02 2.238245e-02 -1.715317e-05 -6.296272e-02 4.606977e-02 -2.421561e-04 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CB -1.000000e+01 -1.402615e-02 1.733799e-02 -2.907875e-04 -2.887001e-02 3.568676e-02 -4.105128e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CB -5.000000e+00 5.160447e-04 1.423770e-02 -3.279302e-04 1.062174e-03 2.930544e-02 -4.629481e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CB 0.000000e+00 1.080902e-02 1.067105e-02 -3.579271e-04 2.224820e-02 2.196421e-02 -5.052956e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CB 5.000000e+00 2.574182e-02 1.750971e-02 -6.572399e-04 5.298436e-02 3.604021e-02 -9.278438e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CB 1.000000e+01 4.293264e-02 1.891204e-02 -1.043681e-03 8.836821e-02 3.892662e-02 -1.473394e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CB 1.500000e+01 6.493886e-02 2.975164e-02 -1.554821e-03 1.336636e-01 6.123777e-02 -2.194983e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CB 2.000000e+01 9.046436e-02 4.667203e-02 -2.225076e-03 1.862027e-01 9.606499e-02 -3.141201e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CB 2.500000e+01 1.170944e-01 6.587160e-02 -2.968007e-03 2.410152e-01 1.355834e-01 -4.190018e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CB 3.000000e+01 1.403447e-01 9.024031e-02 -3.813303e-03 2.888713e-01 1.857415e-01 -5.383346e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CC -1.500000e+01 -3.069932e-02 2.220003e-02 -1.256293e-05 -6.318838e-02 4.569430e-02 -1.773543e-04 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CC -1.000000e+01 -1.406010e-02 1.706037e-02 -2.888507e-04 -2.893989e-02 3.511534e-02 -4.077785e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CC -5.000000e+00 7.065634e-04 1.408660e-02 -3.271383e-04 1.454319e-03 2.899444e-02 -4.618302e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CC 0.000000e+00 1.031015e-02 1.032371e-02 -3.534553e-04 2.122137e-02 2.124928e-02 -4.989826e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CC 5.000000e+00 2.562445e-02 1.743019e-02 -6.480236e-04 5.274277e-02 3.587654e-02 -9.148329e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CC 1.000000e+01 4.298860e-02 1.886520e-02 -1.042655e-03 8.848339e-02 3.883023e-02 -1.471944e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CC 1.500000e+01 6.505999e-02 2.990882e-02 -1.552548e-03 1.339129e-01 6.156129e-02 -2.191775e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CC 2.000000e+01 9.029086e-02 4.647546e-02 -2.224283e-03 1.858456e-01 9.566038e-02 -3.140082e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CC 2.500000e+01 1.171288e-01 6.595920e-02 -2.970381e-03 2.410861e-01 1.357638e-01 -4.193369e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CC 3.000000e+01 1.402179e-01 9.013824e-02 -3.808905e-03 2.886104e-01 1.855314e-01 -5.377136e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CD -1.500000e+01 -3.073721e-02 2.214107e-02 -9.273361e-06 -6.326637e-02 4.557295e-02 -1.309146e-04 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CD -1.000000e+01 -1.382960e-02 1.699125e-02 -2.762277e-04 -2.846544e-02 3.497307e-02 -3.899583e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CD -5.000000e+00 9.053246e-04 1.420759e-02 -3.284090e-04 1.863429e-03 2.924346e-02 -4.636241e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CD 0.000000e+00 9.873426e-03 9.840282e-03 -3.557388e-04 2.032246e-02 2.025424e-02 -5.022063e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CD 5.000000e+00 2.569231e-02 1.761712e-02 -6.514276e-04 5.288246e-02 3.626130e-02 -9.196384e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CD 1.000000e+01 4.300131e-02 1.901246e-02 -1.041922e-03 8.850955e-02 3.913333e-02 -1.470910e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CD 1.500000e+01 6.508543e-02 3.000865e-02 -1.555812e-03 1.339653e-01 6.176677e-02 -2.196383e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CD 2.000000e+01 9.044137e-02 4.669551e-02 -2.219868e-03 1.861554e-01 9.611332e-02 -3.133849e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CD 2.500000e+01 1.172530e-01 6.603649e-02 -2.970618e-03 2.413417e-01 1.359228e-01 -4.193703e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CD 3.000000e+01 1.402066e-01 9.011594e-02 -3.817630e-03 2.885871e-01 1.854855e-01 -5.389454e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CE -1.500000e+01 -3.072655e-02 2.225311e-02 -3.566090e-06 -6.324443e-02 4.580354e-02 -5.034347e-05 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CE -1.000000e+01 -1.364569e-02 1.710894e-02 -2.747840e-04 -2.808691e-02 3.521531e-02 -3.879202e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CE -5.000000e+00 1.005346e-03 1.457934e-02 -3.317968e-04 2.069302e-03 3.000864e-02 -4.684068e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CE 0.000000e+00 9.642955e-03 9.693321e-03 -3.581680e-04 1.984808e-02 1.995175e-02 -5.056357e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CE 5.000000e+00 2.548293e-02 1.745405e-02 -6.527051e-04 5.245149e-02 3.592566e-02 -9.214418e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CE 1.000000e+01 4.292320e-02 1.902540e-02 -1.033439e-03 8.834877e-02 3.915995e-02 -1.458934e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CE 1.500000e+01 6.513284e-02 2.990803e-02 -1.553685e-03 1.340629e-01 6.155967e-02 -2.193380e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CE 2.000000e+01 9.071591e-02 4.688084e-02 -2.220432e-03 1.867205e-01 9.649478e-02 -3.134645e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CE 2.500000e+01 1.174983e-01 6.623923e-02 -2.967609e-03 2.418465e-01 1.363401e-01 -4.189455e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
UnspreadWinglessDown 20090523CE 3.000000e+01 1.401190e-01 9.011236e-02 -3.808217e-03 2.884068e-01 1.854782e-01 -5.376165e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDownDown 20090522K -1.500000e+01 -3.850866e-02 4.261107e-02 -1.146573e-03 -7.926234e-02 8.770632e-02 -1.618648e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDownDown 20090522K -1.000000e+01 1.143125e-01 2.649785e-02 -3.293600e-04 2.352892e-01 5.454050e-02 -4.649666e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDownDown 20090522K -5.000000e+00 2.754726e-01 2.840428e-02 6.949583e-04 5.670049e-01 5.846450e-02 9.810919e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDownDown 20090522K 0.000000e+00 3.772857e-01 5.848264e-02 5.143800e-04 7.765667e-01 1.203748e-01 7.261645e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDownDown 20090522K 5.000000e+00 4.125764e-01 1.059586e-01 -5.065682e-04 8.492055e-01 2.180945e-01 -7.151364e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDownDown 20090522K 1.000000e+01 4.332406e-01 1.505704e-01 -1.669399e-03 8.917386e-01 3.099188e-01 -2.356736e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDownDown 20090522K 1.500000e+01 4.676723e-01 1.988743e-01 -2.201268e-03 9.626095e-01 4.093427e-01 -3.107590e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDownDown 20090522K 2.000000e+01 4.923904e-01 2.458292e-01 -2.653833e-03 1.013487e+00 5.059899e-01 -3.746490e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDownDown 20090522K 2.500000e+01 5.109535e-01 2.945617e-01 -2.834255e-03 1.051695e+00 6.062961e-01 -4.001196e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDownDown 20090522K 3.000000e+01 5.284990e-01 3.504304e-01 -3.064521e-03 1.087809e+00 7.212905e-01 -4.326270e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDownDown 20090522L -1.500000e+01 -3.929853e-02 4.056060e-02 -1.218928e-03 -8.088812e-02 8.348583e-02 -1.720795e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDownDown 20090522L -1.000000e+01 1.099361e-01 2.578475e-02 -4.376372e-04 2.262814e-01 5.307273e-02 -6.178245e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDownDown 20090522L -5.000000e+00 2.760861e-01 2.522325e-02 6.171703e-04 5.682677e-01 5.191698e-02 8.712763e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDownDown 20090522L 0.000000e+00 3.787965e-01 5.594403e-02 5.062116e-04 7.796763e-01 1.151495e-01 7.146329e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDownDown 20090522L 5.000000e+00 4.224691e-01 1.643238e-01 -1.492817e-04 8.695676e-01 3.382276e-01 -2.107451e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDownDown 20090522L 1.000000e+01 4.304793e-01 1.483098e-01 -1.646709e-03 8.860552e-01 3.052658e-01 -2.324705e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDownDown 20090522L 1.500000e+01 4.690010e-01 1.966492e-01 -2.261024e-03 9.653442e-01 4.047629e-01 -3.191951e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDownDown 20090522L 2.000000e+01 4.924064e-01 2.453501e-01 -2.642851e-03 1.013520e+00 5.050039e-01 -3.730986e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDownDown 20090522L 2.500000e+01 5.109826e-01 2.951316e-01 -2.838644e-03 1.051755e+00 6.074690e-01 -4.007392e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
